timestamp,epoch,train_loss,test_loss,test_accuracy,learning_rate,epoch_time,memory_used_gb,is_best_model,block_0_precision_level,block_0_attention_entropy,block_1_precision_level,block_1_attention_entropy,block_2_precision_level,block_2_attention_entropy,block_3_precision_level,block_3_attention_entropy
2025-01-26 11:42:41,0,3.005814728529557,3.0013038794199627,4.593733404142326,4.000000000000002e-06,3.708813428878784,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:42:45,1,2.9974428363468335,2.9927605787913003,5.284121083377589,4.090484142860062e-06,3.4998056888580322,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:42:48,2,2.990144905836686,2.98733065923055,6.014338821030271,4.361595430602374e-06,3.469313383102417,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:42:52,3,2.983253302781478,2.9838905175526937,6.253319171534785,4.8123117268731496e-06,3.464719772338867,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:42:55,4,2.9814341793889585,2.9814901034037273,6.346255974508763,5.440933753433165e-06,3.5255379676818848,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:42:59,5,2.9785877414371655,2.979499928156535,6.518852894317578,6.245091496730052e-06,3.513803005218506,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:02,6,2.97534964395606,2.977975845336914,6.784386617100372,7.2217531432585915e-06,3.4684031009674072,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:06,7,2.9710889484571372,2.977117109298706,6.704726500265534,8.367236510020806e-06,3.4486629962921143,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:43:09,8,2.970382721527763,2.975525410970052,6.917153478491769,9.67722292699164e-06,3.497178077697754,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:13,9,2.9679981107297153,2.973439852396647,6.86404673393521,1.1146773519250339e-05,3.495767831802368,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:43:16,10,2.966947265293287,2.9708903312683104,6.996813595326606,1.2770347827391484e-05,3.474768877029419,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:20,11,2.961376159087471,2.9677478790283205,7.501327668613914,1.4541824696013338e-05,3.5150487422943115,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:23,12,2.9596488683120064,2.9641791343688966,7.793414763674987,1.645452535153032e-05,3.497511386871338,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:27,13,2.956162100252898,2.958821105957031,8.271375464684015,1.8501238582302343e-05,3.490656614303589,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:30,14,2.949588392091834,2.9553341070810952,8.523632501327668,2.0674247926147452e-05,3.524488925933838,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:34,15,2.943478998930558,2.949098332722982,8.921933085501859,2.296536076273629e-05,3.555518865585327,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:37,16,2.941242850345114,2.9416674455006917,8.988316516197557,2.536593920118492e-05,3.5328636169433594,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:41,17,2.9298009457795517,2.930127573013306,9.413170472650027,2.786693264639453e-05,3.4659886360168457,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:44,18,2.914476031842439,2.9200083096822103,9.306956983536908,3.0458911921357274e-05,3.499283790588379,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:43:48,19,2.8971488683120064,2.89508277575175,10.46202867764206,3.313210481678124e-05,3.5345849990844727,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:51,20,2.873110128485638,2.872139247258504,11.842804036112586,3.587643293400632e-05,3.4972381591796875,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:55,21,2.8482010779173477,2.8732234319051106,12.108337758895379,3.868154968230697e-05,3.535844564437866,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:43:58,22,2.819346925486689,2.843699328104655,13.369622942113649,4.153687928732513e-05,3.5044467449188232,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:02,23,2.7821836367897363,2.8131831645965577,14.179500796601168,4.4431656663565296e-05,3.5065414905548096,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:06,24,2.7515664826268735,2.773292048772176,15.400955921402018,4.735496800062496e-05,3.5534658432006836,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:09,25,2.716587222140768,2.7682882944742837,15.74614976101965,5.029579191014383e-05,3.5430448055267334,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:13,26,2.6745607023653775,2.7455252488454183,16.808284652150824,5.324304097834044e-05,3.4845688343048096,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:16,27,2.651660390522169,2.698149808247884,17.883696229421137,5.6185603567476e-05,3.5604777336120605,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:20,28,2.6064831795899766,2.6995876312255858,17.976633032395114,5.9112385708646784e-05,3.532175302505493,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:23,29,2.560217225033304,2.7014782428741455,19.065321295804566,6.201235292796184e-05,3.5470821857452393,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:27,30,2.531008409417194,2.654151217142741,20.326606479022836,6.487457184841445e-05,3.5823581218719482,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:30,31,2.4954328018686045,2.62123483022054,21.49495485926713,6.768825141060061e-05,3.5466055870056152,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:34,32,2.446323757586272,2.619049819310506,23.234200743494423,7.04427835568759e-05,3.5559146404266357,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:37,33,2.4144702994305156,2.5162577629089355,25.88953797132236,7.312778322556381e-05,3.5140087604522705,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:41,34,2.348670544831649,2.5546661535898845,26.194901752522572,7.573312750443091e-05,3.498445749282837,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:45,35,2.3111211216968037,2.557474406560262,27.522570366436536,7.824899379581357e-05,3.5834133625030518,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:48,36,2.2612574722455894,2.580932442347209,26.68613913967074,8.066589684950653e-05,3.526312828063965,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:44:52,37,2.235565050788548,2.38611208597819,32.97928836962294,8.297472452379352e-05,3.5447914600372314,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:55,38,2.16623710549396,2.4006927013397217,33.84227296866702,8.51667721397946e-05,3.59801983833313,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:44:59,39,2.1022405417069145,2.4569103717803955,33.948486457780135,8.723377529960798e-05,3.5318763256073,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:02,40,2.07359850924948,2.304288721084595,38.024429102496015,8.916794104451684e-05,3.5515010356903076,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:06,41,2.0165031267249067,2.250754388173421,39.03345724907063,9.096197723578876e-05,3.549107789993286,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:09,42,1.972478695537733,2.24686754544576,39.75039830058417,9.260912004729759e-05,3.548085927963257,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:13,43,1.9283577255580737,2.2171544075012206,41.1311736590547,9.410315946631556e-05,3.4612884521484375,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:17,44,1.9056382904882017,2.2893508434295655,39.989378651088686,9.543846270633309e-05,3.4956765174865723,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:45:20,45,1.8974547593489937,2.22350172996521,41.15772703133298,9.660999544363641e-05,3.4974052906036377,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:24,46,1.843851063562476,2.180289936065674,42.52522570366437,9.761334079757686e-05,3.523282051086426,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:27,47,1.8027016805565876,2.2074763139088946,42.25969198088157,9.844471598297344e-05,3.5063984394073486,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:45:31,48,1.7873314100763071,2.1687504768371584,43.653744025491235,9.910098657186592e-05,3.463609218597412,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:35,49,1.7465524051500403,2.1835344632466636,43.99893786510887,9.957967831084928e-05,3.5078084468841553,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:38,50,1.7263784512229587,2.1394136428833006,45.33988316516198,9.987898644943621e-05,3.5424890518188477,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:42,51,1.6904652792474497,2.198555835088094,44.63621879978757,9.999778254427788e-05,3.5026328563690186,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:45:45,52,1.6773914617040884,2.132197634379069,46.083377588953795,9.999917327767217e-05,3.5232694149017334,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:49,53,1.6616510360137275,2.1423985163370767,47.22517259691981,9.999605103394693e-05,3.603529691696167,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:53,54,1.6338178437689077,2.1222002506256104,47.35793945831121,9.999060494559408e-05,3.5402629375457764,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:45:56,55,1.5987531568693079,2.110318088531494,47.98194370685077,9.998283526575187e-05,3.6028525829315186,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:00,56,1.5800253619318423,2.0764142672220864,49.2963356346256,9.997274235556085e-05,3.5544216632843018,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:04,57,1.5558542375979216,2.079092089335124,49.747742963356345,9.996032668414704e-05,3.536375045776367,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:08,58,1.540518019510352,2.084212811787923,49.94689325544344,9.99455888286002e-05,3.5734481811523438,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:11,59,1.5157493093739385,2.0904396375020347,50.09293680297398,9.992852947394683e-05,3.600511312484741,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:15,60,1.4996872103732566,2.0791749477386476,50.03983005841742,9.990914941311858e-05,3.550516366958618,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:18,61,1.4803994842197583,2.070031976699829,51.11524163568773,9.988744954691516e-05,3.5639092922210693,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:22,62,1.4706281682719355,2.058174204826355,51.72596919808816,9.986343088396264e-05,3.6228513717651367,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:26,63,1.4498656055201655,2.0559803247451782,51.327668613913964,9.983709454066647e-05,3.571866750717163,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:29,64,1.4412031951157942,2.078744888305664,50.9691980881572,9.980844174115965e-05,3.4648587703704834,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:33,65,1.4090068858602773,2.0570846954981485,51.77907594264472,9.977747381724571e-05,3.555763006210327,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:36,66,1.4029134615607883,2.0779931624730428,52.655337227827935,9.974419220833703e-05,3.5465917587280273,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:40,67,1.3906066158543462,2.114420509338379,51.19490175252257,9.970859846138771e-05,3.5515358448028564,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:44,68,1.3796497324238652,2.0796308437983195,52.85448751991503,9.967069423082178e-05,3.5302188396453857,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:47,69,1.355133082555688,2.0608471632003784,52.29686670207116,9.963048127845629e-05,3.6602063179016113,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:51,70,1.3313961029052734,2.0703045129776,52.40308019118428,9.95879614734194e-05,3.556483030319214,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:46:54,71,1.3269619475240293,2.0454251368840537,53.438661710037174,9.954313679206354e-05,3.5272302627563477,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:46:58,72,1.3225896824961123,2.0905677954355877,52.80138077535847,9.949600931787347e-05,3.547396659851074,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:01,73,1.2947556402372278,2.0605061292648315,53.99628252788104,9.944658124136952e-05,3.528266191482544,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:47:05,74,1.2867219137108845,2.0423668146133425,53.65108868826341,9.939485486000574e-05,3.548466920852661,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:09,75,1.2829681375752324,2.105226755142212,52.389803505045144,9.934083257806311e-05,3.5695481300354004,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:12,76,1.2807042132253232,2.051064888636271,54.792883696229424,9.928451690653776e-05,3.5711162090301514,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:47:16,77,1.2502170023710832,2.0654882907867433,54.673393520977164,9.922591046302431e-05,3.6083574295043945,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:20,78,1.2261465476906819,2.069729137420654,53.99628252788104,9.91650159715942e-05,3.5120902061462402,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:23,79,1.2150700195975925,2.058068211873372,54.51407328730749,9.910183626266903e-05,3.6147313117980957,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:27,80,1.2096936547237893,2.047151724497477,54.51407328730749,9.903637427288901e-05,3.5651893615722656,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:30,81,1.1973250378733096,2.070416736602783,55.27084439723845,9.896863304497651e-05,3.586737871170044,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:47:34,82,1.2009748168613599,2.057373364766439,54.59373340414233,9.889861572759455e-05,3.567326307296753,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:38,83,1.1873551866282588,2.066288725535075,54.07594264471588,9.882632557520053e-05,3.5474987030029297,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:41,84,1.164843694023464,2.084784746170044,54.63356346255974,9.875176594789492e-05,3.575545072555542,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:45,85,1.1603142852368562,2.0644972403844197,54.753053637812,9.867494031126506e-05,3.485027313232422,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:48,86,1.1462350928265115,2.1006188074747723,53.87679235262878,9.859585223622414e-05,3.5343902111053467,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:52,87,1.140750325244406,2.049594847361247,55.28412108337759,9.851450539884517e-05,3.548363208770752,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:47:55,88,1.128711902576944,2.064764451980591,55.13807753584705,9.84309035801901e-05,3.5642151832580566,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:47:59,89,1.1341208893319834,2.080090848604838,54.87254381306426,9.834505066613412e-05,3.5966625213623047,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:02,90,1.1115721723307734,2.067761715253194,54.646840148698885,9.825695064718504e-05,3.5391745567321777,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:06,91,1.1081524983696316,2.07117174466451,55.377057886351565,9.816660761829777e-05,3.6608614921569824,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:48:10,92,1.0970644588055818,2.0571407238642374,55.61603823685608,9.807402577868397e-05,3.566624641418457,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:48:13,93,1.0849030950795049,2.0999930063883463,54.97875730217738,9.797920943161698e-05,3.5756630897521973,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:17,94,1.0866948158844658,2.068778133392334,56.12055231014339,9.788216298423164e-05,3.597343921661377,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:48:21,95,1.0722814487374348,2.071371301015218,55.73552841210834,9.77828909473196e-05,3.6079864501953125,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:24,96,1.070596658665201,2.065048925081889,55.908125331917155,9.768139793511951e-05,3.551023006439209,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:28,97,1.0637350704358972,2.061960728963216,55.60276155071694,9.757768866510265e-05,3.5769834518432617,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:32,98,1.0431182643641597,2.082239778836568,55.57620817843866,9.747176795775361e-05,3.5813097953796387,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:35,99,1.036831752113674,2.103009080886841,55.48327137546468,9.736364073634626e-05,3.512465476989746,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:39,100,1.0340803628382476,2.0790172576904298,55.61603823685608,9.725331202671492e-05,3.485323429107666,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:42,101,1.0186724636865698,2.059965888659159,56.293149229952206,9.714078695702068e-05,3.5433783531188965,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:48:46,102,1.0235678294430608,2.077215385437012,56.21348911311737,9.702607075751309e-05,3.5475387573242188,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:49,103,1.0146384783413098,2.0730894406636557,56.24004248539565,9.690916876028713e-05,3.563032627105713,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:53,104,0.9929354268571605,2.0812162796656293,55.80191184280404,9.679008639903522e-05,3.5213634967803955,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:48:56,105,0.996566961640897,2.0802624066670736,56.293149229952206,9.666882920879478e-05,3.6238205432891846,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:00,106,0.9995646969131802,2.073530379931132,56.346255974508765,9.654540282569089e-05,3.605713129043579,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:49:04,107,0.9883638076160265,2.0655259132385253,56.17365905469995,9.641981298667432e-05,3.5542991161346436,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:07,108,0.9830087164173955,2.076530408859253,56.24004248539565,9.629206552925493e-05,3.5490028858184814,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:11,109,0.970827182997828,2.079250621795654,55.96123207647371,9.616216639123032e-05,3.5652947425842285,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:14,110,0.9659267663955688,2.0709070603052777,56.293149229952206,9.603012161040974e-05,3.536754846572876,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:18,111,0.9605878410132035,2.078587516148885,56.47902283590016,9.589593732433358e-05,3.543039083480835,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:49:21,112,0.9601047946059186,2.0863591194152833,56.757833244822095,9.575961976998803e-05,3.564708948135376,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:49:25,113,0.9506220610245414,2.0723068952560424,56.757833244822095,9.562117528351519e-05,3.6029205322265625,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:29,114,0.9410842320193415,2.0567750136057534,56.983536909187464,9.548061029991855e-05,3.5839428901672363,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:49:32,115,0.9330837830253269,2.0765536785125733,56.13382899628253,9.53379313527639e-05,3.594229221343994,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:36,116,0.9384263546570487,2.0838783025741576,56.26659585767393,9.519314507387565e-05,3.562464952468872,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:39,117,0.930841863155365,2.1188870906829833,56.200212426978226,9.504625819302855e-05,3.587294816970825,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:43,118,0.9324876018192457,2.087028209368388,55.92140201805629,9.48972775376349e-05,3.5842180252075195,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:46,119,0.9192110870195471,2.0640600522359214,57.142857142857146,9.474621003242726e-05,3.5017740726470947,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:49:50,120,0.9198493776114091,2.0895490328470867,56.79766330323951,9.459306269913646e-05,3.6710922718048096,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:54,121,0.9068598747253418,2.1070017496744793,56.3595326606479,9.443784265616535e-05,3.535573959350586,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:49:57,122,0.9039975508399631,2.0818160216013593,56.74455655868295,9.428055711825784e-05,3.507622480392456,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:01,123,0.9002939540406932,2.080643900235494,56.81093998937865,9.412121339616366e-05,3.584916353225708,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:04,124,0.8982163304867952,2.082020409901937,56.664896441848114,9.39598188962984e-05,3.603888750076294,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:08,125,0.8912808558215266,2.1008339802424114,56.664896441848114,9.379638112039941e-05,3.5489280223846436,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:11,126,0.8921307014382404,2.0744959831237795,56.82421667551779,9.363090766517698e-05,3.5895516872406006,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:15,127,0.8852987937305284,2.0910850207010907,56.372809346787044,9.346340622196135e-05,3.6446871757507324,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:19,128,0.8784411419992861,2.0828839778900146,57.103027084439724,9.329388457634515e-05,3.540243148803711,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:22,129,0.8795176822206249,2.0855554501215616,57.08975039830059,9.312235060782148e-05,3.607748031616211,6.020962238311768,False,0,0,0,0,0,0,0,0
2025-01-26 11:50:26,130,0.8712166444115017,2.0796221017837526,57.169410515135425,9.294881228941781e-05,3.5697543621063232,6.020962238311768,True,0,0,0,0,0,0,0,0
2025-01-26 11:50:29,131,0.8653485567673392,2.086786675453186,56.638343069569835,9.277327768732522e-05,3.5872483253479004,6.020962238311768,False,0,0,0,0,0,0,0,0
